,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
278,Ginger-Automation_Ginger,https://github.com/Ginger-Automation/Ginger/commit/73d224f3f1c761998085545b9d0973895bac3874,https://github.com/Ginger-Automation/Ginger/commit/51a877a866496dac2085c264f4ff3754a921b525,"fixed issue with properties & elements auto learn.
","Live Spy now shows new UCElementDetails
Beta Release Bugs fixed
",,73d224f3f1c761998085545b9d0973895bac3874,Ginger/GingerCore/Drivers/JavaDriverLib/JavaDriver.cs,"(2037, 13)",Ginger/GingerCore/Drivers/JavaDriverLib/JavaDriver.cs,"(2436, 13)",51a877a866496dac2085c264f4ff3754a921b525,Ginger/GingerCore/Drivers/JavaDriverLib/JavaDriver.cs,"(2639, 42)",Ginger/GingerCore/Drivers/JavaDriverLib/JavaDriver.cs,,JEI.IsAutoLearned = true;,locatorList.ToList().ForEach(x => x.IsAutoLearned = true);,x => x.IsAutoLearned = true
279,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/d324060bd5a0fe62d4f7448897f1f5ade38f8e2d,https://github.com/signumsoftware/framework/commit/cbaafc3fa05da2db446b4037ec7380995218a328,"Remove JSRenderer in pro of and JsFunction, Json.Net
","general clean-up in Charting
",,d324060bd5a0fe62d4f7448897f1f5ade38f8e2d,Signum.Web.Extensions/Chart/ChartClient.cs,"(214, 13)",Signum.Web.Extensions/Chart/ChartClient.cs,"(211, 13)",cbaafc3fa05da2db446b4037ec7380995218a328,Signum.Web.Extensions/Chart/ChartClient.cs,"(212, 60)",Signum.Web.Extensions/Chart/ChartClient.cs,,"return new JsOptionsBuilder(true)
            {
                { ""webQueryName"", userChart.QueryName.TryCC(q => Navigator.ResolveWebQueryName(q).SingleQuote()) },
                { ""orders"", userChart.Orders.IsEmpty() ? null : (""["" + userChart.Orders.ToString(oo => oo.ToJS().SingleQuote(), "","") + ""]"") }
            }.ToJS();","return new JObject
            {
            { ""webQueryName"", Navigator.ResolveWebQueryName(userChart.QueryName) },
            { ""orders"", new JArray(userChart.Orders.Select(o=>new { orderType = o.OrderType, columnName = o.Token.Token.FullKey()}))},
            };","o=>new JObject { {""orderType"" ,(int)o.OrderType} , {""columnName"" ,o.Token.Token.FullKey()}}"
280,RomSunZ_StockSharp,https://github.com/RomSunZ/StockSharp/commit/f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,https://github.com/RomSunZ/StockSharp/commit/14968937de25184c06bf00e666c589062457a35f,"Hydra. Connector's tasks small refactoring.
","prev commit fixes.
",,f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,Hydra/Plugins/Rithmic/RithmicTask.cs,"(150, 4)",Hydra/Plugins/Rithmic/RithmicTask.cs,"(150, 4)",14968937de25184c06bf00e666c589062457a35f,Hydra/Plugins/Rithmic/RithmicTask.cs,"(150, 83)",Hydra/Plugins/Rithmic/RithmicTask.cs,,"return new MarketDataConnector<RithmicTrader>(EntityRegistry.Securities, this, CreateConnector);","return new MarketDataConnector<RithmicTrader>(EntityRegistry.Securities, this, () => new RithmicTrader
			{
				UserName = _settings.UserName,
				Password = _settings.Password.To<string>(),
				CertFile = _settings.CertFile,
				Server = _settings.Server,
				LogFileName = _settings.LogFileName
			});","() => new RithmicTrader
			{
				UserName = _settings.UserName,
				Password = _settings.Password.To<string>(),
				CertFile = _settings.CertFile,
				Server = _settings.Server,
				LogFileName = _settings.LogFileName
			}"
281,Chillisoft_habanero,https://github.com/Chillisoft/habanero/commit/c58fdb8e47cac1a80758f64dc91dd28d9452626b,https://github.com/Chillisoft/habanero/commit/880417d2d3fa08b081d49f8cadb950678ede4c45,"Fixed multiple Errors in Relationships
","Fixed MultiSelector s.t. uses IList instead of List
",,c58fdb8e47cac1a80758f64dc91dd28d9452626b,source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(179, 69)",source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(179, 19)",880417d2d3fa08b081d49f8cadb950678ede4c45,source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(197, 51)",source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,,return !OriginalSelections.Contains(obj);,return _selectedOptions.FindAll(obj => !OriginalSelections.Contains(obj));,obj => !OriginalSelections.Contains(obj)
282,dotnetcore_SmartSql,https://github.com/dotnetcore/SmartSql/commit/703e8fbfd1663911ecab0848f367f737eb573fb3,https://github.com/dotnetcore/SmartSql/commit/8a4d5d15a34fb8fea077d0843d201318f6d258fa,"AddSmartSql Method is inject ILoggerFactory by default
","add SmartSqlDIBuilder
",,703e8fbfd1663911ecab0848f367f737eb573fb3,src/SmartSql.DIExtension/SmartSqlExtensions.cs,"(11, 13)",src/SmartSql.DIExtension/SmartSqlExtensions.cs,"(12, 13)",8a4d5d15a34fb8fea077d0843d201318f6d258fa,src/SmartSql.DIExtension/SmartSqlExtensions.cs,"(17, 52)",src/SmartSql.DIExtension/SmartSqlExtensions.cs,,services.AddSingleton<ISmartSqlMapper>(MapperContainer.Instance.GetSqlMapper());,"services.AddSingleton<ISmartSqlMapper>(sp =>
            {
                var options = new SmartSqlOptions
                {
                    LoggerFactory = sp.GetService<ILoggerFactory>()
                };
                return MapperContainer.Instance.GetSqlMapper(options);
            });","sp =>
            {
                var configPath = ResolveConfigPath(sp);
                var loggerFactory = sp.GetService<ILoggerFactory>();
                return SmartSqlBuilder.AddXmlConfig(SmartSql.ConfigBuilder.ResourceType.File, configPath, loggerFactory)
                 .UseAlias(alias)
                 .Build();
            }"
283,anoyetta_ACT.Hojoring,https://github.com/anoyetta/ACT.Hojoring/commit/8eecc7d64565a55acc700a184c78b0eb0bd1f5f6,https://github.com/anoyetta/ACT.Hojoring/commit/42012c74546b4b21f78713c3ad9a340fde76977a,モブリストで風脈の泉（オブジェクト）を扱えるようにした,"release v6.1.7-190310.1841
",,8eecc7d64565a55acc700a184c78b0eb0bd1f5f6,source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(243, 21)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(244, 21)",42012c74546b4b21f78713c3ad9a340fde76977a,source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(239, 50)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,,"var deadmen =
                        from x in party
                        where
                        !x.IsPlayer &&
                        x.MaxHP > 0 && x.CurrentHP <= 0
                        select new MobInfo()
                        {
                            Name = x.NameForDisplay,
                            Combatant = x,
                            Rank = deadmenInfo.Rank,
                            MaxDistance = deadmenInfo.MaxDistance,
                            TTSEnabled = deadmenInfo.TTSEnabled,
                        };","var deadmen =
                        from x in party
                        where
                        !x.IsPlayer &&
                        x.MaxHP > 0 && x.CurrentHP <= 0
                        select new Func<MobInfo>(() => new MobInfo()
                        {
                            Name = x.NameForDisplay,
                            Combatant = x,
                            Rank = deadmenInfo.Rank,
                            MaxDistance = deadmenInfo.MaxDistance,
                            TTSEnabled = deadmenInfo.TTSEnabled,
                        });","() => new MobInfo()
                        {
                            Name = x.NameForDisplay,
                            Combatant = x,
                            Rank = deadmenInfo.Rank,
                            MaxDistance = deadmenInfo.MaxDistance,
                            TTSEnabled = deadmenInfo.TTSEnabled,
                        }"
284,WorkMaze_JUST.net,https://github.com/WorkMaze/JUST.net/commit/93dc58f11650632fba4eaa45dc86f5b7695dc5b5,https://github.com/WorkMaze/JUST.net/commit/43549243626fb96d50aa6fbd0d7f03b1e880bc8c,"Configure correct DateParseHandling everywhere via static constructor, if not already configured elsewhere.
Also use default settings instead of calls to JObject.Load with custom reader.
","fixed bug changing jsonconvert.defaultsettings
",,93dc58f11650632fba4eaa45dc86f5b7695dc5b5,JUST.net/JsonTransformer.cs,"(278, 25)",JUST.net/JsonTransformer.cs,"(17, 17)",43549243626fb96d50aa6fbd0d7f03b1e880bc8c,JUST.net/JsonTransformer.cs,"(30, 47)",JUST.net/JsonTransformer.cs,,reader.DateParseHandling = DateParseHandling.None;,"JsonConvert.DefaultSettings = () => new JsonSerializerSettings
                {
                    DateParseHandling = DateParseHandling.None
                };","() => new JsonSerializerSettings
                {
                    DateParseHandling = DateParseHandling.None
                }"
285,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/bd2b1737f09b722c77ba20ff8f5b69832c4d867f,https://github.com/signumsoftware/framework/commit/8fed7faf1fb9d7c40a01f2c93f69776dcbe26edc,"(TFS CS 3183)

","SmartRetrieve en elefantes

(TFS CS 6196)
",,bd2b1737f09b722c77ba20ff8f5b69832c4d867f,Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(222, 21)",Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(204, 25)",8fed7faf1fb9d7c40a01f2c93f69776dcbe26edc,Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(169, 47)",Signum.Engine.Extensions/Processes/ProcessLogic.cs,,processQueue.Enqueue(CreateExecutingProcess(pe));,Transaction.RealCommit += ()=>Execute(pe);,() => Execute(pe)
286,gregsdennis_Manatee.Trello,https://github.com/gregsdennis/Manatee.Trello/commit/3b3de687d8d7b9f6f81f3238f39a35ee0f1c63a8,https://github.com/gregsdennis/Manatee.Trello/commit/39305eb1aa020c9560040e718499ec6c50863309,"BUG FIX: .Net 3.5 versions were throwing a NullReferenceException in IsNullOrWhiteSpace().
Updated Manatee.Json reference to take advantage of Flags enum serialization.
Added unpublished iOS version.
","Partial implementation for Board Backgrounds.
",,3b3de687d8d7b9f6f81f3238f39a35ee0f1c63a8,Manatee.Trello.Test/DevTest.cs,"(36, 4)",Manatee.Trello.Test/DevTest.cs,"(25, 4)",39305eb1aa020c9560040e718499ec6c50863309,Manatee.Trello.Test/DevTest.cs,"(26, 8)",Manatee.Trello.Test/DevTest.cs,,"Console.WriteLine(list[""Card""].Description);","Run(() =>
				{
					var board = new Board(""5144051cbd0da6681200201e"");
					Console.WriteLine(board.Name);
				});","() =>
				{
					var board = new Board(""BVlClkAR"");
					OutputCollection(""cards"", CollectionExtensions.Limit(board.Actions.Filter(ActionType.AddMemberToBoard | ActionType.CommentCard), 10));
					Console.WriteLine();
					Console.WriteLine(Member.Me);
				}"
287,Chillisoft_habanero,https://github.com/Chillisoft/habanero/commit/c58fdb8e47cac1a80758f64dc91dd28d9452626b,https://github.com/Chillisoft/habanero/commit/880417d2d3fa08b081d49f8cadb950678ede4c45,"Fixed multiple Errors in Relationships
","Fixed MultiSelector s.t. uses IList instead of List
",,c58fdb8e47cac1a80758f64dc91dd28d9452626b,source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(170, 64)",source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(170, 19)",880417d2d3fa08b081d49f8cadb950678ede4c45,source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,"(188, 46)",source/Habanero.UI.Base/MultiSelector/MultiSelectorModel.cs,,return !_selectedOptions.Contains(obj);,return _allOptions.FindAll(obj => !_selectedOptions.Contains(obj));,obj => !_selectedOptions.Contains(obj)
288,ControlzEx_ControlzEx,https://github.com/ControlzEx/ControlzEx/commit/21a2815dc2206be0c5be5e2a4593e38afe0bc6ad,https://github.com/ControlzEx/ControlzEx/commit/55aeeff27b07ee5d9ce5bb0353bcd4afd94b50d4,"Fixing multiple issues in WindowChromeWorker and WindowChromeBehavior
","Fixes #15 by adding more disposal checks

",,21a2815dc2206be0c5be5e2a4593e38afe0bc6ad,src/ControlzEx/Behaviors/WindowChromeBehavior.cs,"(125, 13)",src/ControlzEx/Behaviors/WindowChromeBehavior.cs,"(200, 13)",55aeeff27b07ee5d9ce5bb0353bcd4afd94b50d4,src/ControlzEx/Behaviors/WindowChromeBehavior.cs,"(201, 99)",src/ControlzEx/Behaviors/WindowChromeBehavior.cs,,this.savedTopMost = this.AssociatedObject.Topmost;,"this.AssociatedObject.Dispatcher.BeginInvoke(DispatcherPriority.Background, (Action)(() => this.ForceRedrawWindowFromPropertyChanged()));",() => this.ForceRedrawWindow()
289,RomSunZ_StockSharp,https://github.com/RomSunZ/StockSharp/commit/f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,https://github.com/RomSunZ/StockSharp/commit/14968937de25184c06bf00e666c589062457a35f,"Hydra. Connector's tasks small refactoring.
","prev commit fixes.
",,f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,Hydra/Plugins/Sterling/SterlingTask.cs,"(61, 4)",Hydra/Plugins/Sterling/SterlingTask.cs,"(60, 4)",14968937de25184c06bf00e666c589062457a35f,Hydra/Plugins/Sterling/SterlingTask.cs,"(60, 84)",Hydra/Plugins/Sterling/SterlingTask.cs,,"return new MarketDataConnector<SterlingTrader>(EntityRegistry.Securities, this, CreateConnector);","return new MarketDataConnector<SterlingTrader>(EntityRegistry.Securities, this, () => new SterlingTrader());","() =>
			{
				var trader = new SterlingTrader();
				return trader;
			}"
290,duplicati_duplicati,https://github.com/duplicati/duplicati/commit/b3a3911d98c8e4c4f99a16fd2d531f8e58952b83,https://github.com/duplicati/duplicati/commit/470b83c4162aac8441a27549c5f437c844b6e158,"Change from wrapping yield returning methods with methods that do a try/catch, since they don't work due to lazy evaluation.
","Remove lambda.
",,b3a3911d98c8e4c4f99a16fd2d531f8e58952b83,Duplicati/Library/Backend/FTP/FTPBackend.cs,"(205, 17)",Duplicati/Library/Backend/FTP/FTPBackend.cs,"(223, 17)",470b83c4162aac8441a27549c5f437c844b6e158,Duplicati/Library/Backend/FTP/FTPBackend.cs,"(219, 53)",Duplicati/Library/Backend/FTP/FTPBackend.cs,,"while ((line = sr.ReadLine()) != null)
                {
                    FileEntry f = ParseLine(line);
                    if (f != null)
                        yield return f;
                }","while ((line = HandleListExceptions(() => sr.ReadLine(), req)) != null)
                {
                    FileEntry f = ParseLine(line);
                    if (f != null)
                        yield return f;
                }",() => sr.ReadLine()
291,sonvister_Binance,https://github.com/sonvister/Binance/commit/77d610d386ebd9002effffacc8aba65907bacaec,https://github.com/sonvister/Binance/commit/eaeb56f5e71993b541853b182ce8c589fda73ca8,"Add support for getting open orders on all symbols

Allow null symbol in GetOpenOrders method. Create PlaceOrderResponseType enum with support in BinanceHttpClient place order extension method.","Add OrderSerializer

",,77d610d386ebd9002effffacc8aba65907bacaec,src/Binance/Api/BinanceApi.cs,"(518, 17)",src/Binance/Api/BinanceApi.cs,"(505, 17)",eaeb56f5e71993b541853b182ce8c589fda73ca8,src/Binance/Api/BinanceApi.cs,"(525, 29)",src/Binance/Api/BinanceApi.cs,,return orders;,"return JArray.Parse(json)
                    .Select(item =>
                    {
                        var order = new Order(user);
                        FillOrder(order, item);
                        return order;
                    }).ToArray();","item =>
                    {
                        var order = new Order(user);
                        FillOrder(order, item);
                        return order;
                    }"
292,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/68e0f7c58a102a3bc3868daf7c8b4dd6d8163967,https://github.com/signumsoftware/framework/commit/f985f62638855bb3bd39fe9e16e67bf4643f9976,"add IntegrityCheckException and change IntegrityCheck return types
","manual Let fixes
",,68e0f7c58a102a3bc3868daf7c8b4dd6d8163967,Signum.Entities/ModifiableEntity.cs,"(279, 19)",Signum.Entities/ModifiableEntity.cs,"(279, 19)",f985f62638855bb3bd39fe9e16e67bf4643f9976,Signum.Entities/ModifiableEntity.cs,"(280, 48)",Signum.Entities/ModifiableEntity.cs,,return IntegrityCheck();,"return IntegrityCheck().Try(a => a.Values.ToString(""\r\n""));","a => a.Values.ToString(""\r\n"")"
293,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/366b0f92d75b6b14ae80d597dc493cef62697dbd,https://github.com/signumsoftware/framework/commit/21c5e18c98082826f2aee7fcac75b01d9552ea2f,"finish nullability Signum.Engine.Extensions
","more on Azure and DeepL
",,366b0f92d75b6b14ae80d597dc493cef62697dbd,Signum.Engine.Extensions/Translation/ITranslator.cs,"(83, 13)",Signum.Engine.Extensions/Translation/ITranslator.cs,"(83, 13)",21c5e18c98082826f2aee7fcac75b01d9552ea2f,Signum.Engine.Extensions/Translation/ITranslator.cs,"(83, 32)",Signum.Engine.Extensions/Translation/ITranslator.cs,,return list.Select(dic.GetOrThrow).ToList();,return list.Select(s => dic.GetOrThrow(s)!).ToList();,s => (string?)dic.GetOrThrow(s)
294,SpiceSharp_SpiceSharp,https://github.com/SpiceSharp/SpiceSharp/commit/9cabe23985cebbc0408b687b3acee1bc7f749f65,https://github.com/SpiceSharp/SpiceSharp/commit/cab1ccde37f93f277415a311eac076bef3487e8f,"Updating components to use behavior interfaces.
","First test
",,9cabe23985cebbc0408b687b3acee1bc7f749f65,SpiceSharp/Components/RLC/IND/Inductor.cs,"(29, 13)",SpiceSharp/Components/RLC/IND/Inductor.cs,"(29, 13)",cab1ccde37f93f277415a311eac076bef3487e8f,SpiceSharp/Components/RLC/IND/Inductor.cs,"(29, 49)",SpiceSharp/Components/RLC/IND/Inductor.cs,,"Behaviors.Add(typeof(BaseBehavior), Name);","Behaviors.Add(typeof(BiasingBehavior), () => new BiasingBehavior(Name));",() => new LoadBehavior(Name)
295,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/b0c94cdba0daf1e174a1e153c10a6c628ec47e88,https://github.com/signumsoftware/framework/commit/48b3ffc816dc0635d8e49ef42ec91ebb306246e2,"added SmartEqualizer.NewId to return False when comparing with New Entities.
","fixes in PreferVariableNameVariable
",,b0c94cdba0daf1e174a1e153c10a6c628ec47e88,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,"(681, 17)",Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,"(690, 17)",48b3ffc816dc0635d8e49ef42ec91ebb306246e2,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,"(763, 45)",Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,,"var id = Expression.Constant(lite.IdOrNull.Try(a => a.Object),
                  PrimaryKey.Type(lite.EntityType).Nullify());","var id = lite.IdOrNull.Try(pk => Expression.Constant(pk.Object, PrimaryKey.Type(lite.EntityType).Nullify())) ?? SmartEqualizer.NewId;","pk => Expression.Constant(pk.Object, PrimaryKey.Type(lite.EntityType).Nullify())"
296,sonvister_Binance,https://github.com/sonvister/Binance/commit/b851459741d8f001a3b35318ba87fe8dc832a76b,https://github.com/sonvister/Binance/commit/b24271cb866e4b3535f5cad8022a96f1b86797a1,"Add cancel all open orders and WebSocket abstraction

Add API extension to cancel all open orders (for a symbol or all symbols) and add console application command. Create IWebSocketClient abstraction around ClientWebSocket and constructor inject.","Improve WebSocket exception handling and logging

",,b851459741d8f001a3b35318ba87fe8dc832a76b,src/Binance/Api/WebSocket/BinanceWebSocketClient.cs,"(116, 17)",src/Binance/Api/WebSocket/BinanceWebSocketClient.cs,"(108, 17)",b24271cb866e4b3535f5cad8022a96f1b86797a1,src/Binance/Api/WebSocket/BinanceWebSocketClient.cs,"(105, 36)",src/Binance/Api/WebSocket/BinanceWebSocketClient.cs,,"await ReceiveEventData(WebSocket, token)
                    .ConfigureAwait(false);","await _client.ReceiveAsync(json => BufferBlock.Post(json), token)
                    .ConfigureAwait(false);","(s, e) => BufferBlock.Post(e.Message)"
297,dotnet-presentations_aspnetcore-app-workshop,https://github.com/dotnet-presentations/aspnetcore-app-workshop/commit/50a05e1bc1dd3dc21e57a3653e68ce8a414e3c2c,https://github.com/dotnet-presentations/aspnetcore-app-workshop/commit/6a1c4386f15400888358c1781bf69ab2c67f67ce,"Update to 3.0 (#109)

* Initial migration to 3.0

* Update sln file to Dev16

* Application clean up
- Removed unused controller actions and controllers
- Removed tags, conferences (the schema only supports a single conference)
- Fixed ID casing

* Use username for attendees

* Change filter to middleware

* Simplify admin user creation (first is admin)

* Cache conference data on home page.
MyAgenda page needs to be fixed to use updated logic.

* ExcludeAssets=""runtime"" for scaffolding package to prevent Roslyn, etc. from appearing in app's build output

* Move session abstract line formatting to the razor file

* Use System.Text.Json on the backend

* Moved to preview6

- Moved to 3.0.0-preview6
- Roll EF Core back to 2.2 in BackEnd as the new query engine doesn't work there yet
- Fix PackageReferences for dev dependencies so build/publish output is clean

* Removed feeds

* 3.0 updates to session 1 and session 2

* Finished up to 3

* Updated images and project creation

* More updates

* More changes to descriptions

* Fixe dotnet ef global tool instructions

* Add conosle coloring

* Half updated section 4

* Updated auth features

* Make the MyAgenda page work again

* Updated session5

* Use the endpoint routes

* Small tweaks

* Fixed image

* Got app working

* Make EditSession use AlertPartial

* Fix the Session page so unauthenticated users can view it

* Fix scaffolding package reference

* Updated docs

* Add NDC Oslo data

* Made some tweaks to session2

* Use the extension methods to get search results

* Small nits

* Add EF error and work around

* Small nits in global tool

* Use preview6 image

* Added the first snapshot

* Added more save points

* Added more save points

* More save points

* Updated save points

* Remove install package image

* Clean up the first session instructions
- Make add reference instruction consistent
- Made some small tweaks and clarifications

* Changes to snapshot and session2

* Session 4 clean up

* Minor tweaks to 6

* Put swagger first

* Before routing is more appropriate

* Fixed the tag name

* Tweaks to the workshop docs

* Fixed db -> _context

* Add the nav pills to the partial

* Fixed a few errors

* Updated to preview7 but JSON results from back end are truncated for some reason right now.

* Fixed a bunch of issues

- App now functions again via Newtonsoft.Json and refactored EF Core queries.
- Added missing migrations for BackEnd.
- Fixed a bunch of issues with Home and My Agenda page rendering, including #100, and made setting of page title's consistent.
- Deleted unused pages.

* Updated for preview9

* 3.0 GA & package updates

* Disable warning for obsolete Swashbuckle method

* Update VS version in sln file to 16.3.1

* Update docs for 3.0.0 GA release versions

* Set solution version back to 16.3.0 build number

* Updates for 3.0.0

* Update save-point 1

* Update save-point 2

* Update save-point 3

* Update save-point 4

* Update save-point 5
","Updates through session 5
",,50a05e1bc1dd3dc21e57a3653e68ce8a414e3c2c,save-points/5-User-association-and-personal-agenda/ConferencePlanner/FrontEnd/Program.cs,"(20, 9)",save-points/5-User-association-and-personal-agenda/ConferencePlanner/FrontEnd/Program.cs,"(19, 9)",6a1c4386f15400888358c1781bf69ab2c67f67ce,save-points/5-User-association-and-personal-agenda/ConferencePlanner/FrontEnd/Program.cs,"(21, 43)",save-points/5-User-association-and-personal-agenda/ConferencePlanner/FrontEnd/Program.cs,,"public static IWebHostBuilder CreateWebHostBuilder(string[] args) =>
            WebHost.CreateDefaultBuilder(args)
                .UseStartup<Startup>();","public static IHostBuilder CreateHostBuilder(string[] args) =>
            Host.CreateDefaultBuilder(args)
                .ConfigureWebHostDefaults(webBuilder =>
                {
                    webBuilder.UseStartup<Startup>();
                });","webBuilder =>
                {
                    webBuilder.UseStartup<Startup>();
                }"
298,GridProtectionAlliance_gsf,https://github.com/GridProtectionAlliance/gsf/commit/120e62e7db2387b6eab413745527adb5e3d7d53d,https://github.com/GridProtectionAlliance/gsf/commit/28311022d0a66b9c666aa51c1607ed726a42a66e,"AzureEventHubAdapters: Added async/await on SendAync API calls and extra error reporting.
","AzureEventHubAdapters: Updated event hub push operations to keep total push size to under 1MB for cumulative batch samples and added customizable JSON format for meta-data.
",,120e62e7db2387b6eab413745527adb5e3d7d53d,Source/Libraries/Adapters/AzureEventHubAdapters/AzureEventHubOutputAdapter.cs,"(339, 17)",Source/Libraries/Adapters/AzureEventHubAdapters/AzureEventHubOutputAdapter.cs,"(339, 17)",28311022d0a66b9c666aa51c1607ed726a42a66e,Source/Libraries/Adapters/AzureEventHubAdapters/AzureEventHubOutputAdapter.cs,"(360, 26)",Source/Libraries/Adapters/AzureEventHubAdapters/AzureEventHubOutputAdapter.cs,,"m_eventHubClient.SendAsync(new EventData(Encoding.UTF8.GetBytes(jsonMetadata.ToString())), MetadataPartitionKey);","new Task(async() => await m_eventHubClient.SendAsync(new EventData(Encoding.UTF8.GetBytes(jsonMetadata.ToString())), MetadataPartitionKey)).Wait();","async() => await m_eventHubMetadataClient.SendAsync(new EventData(Encoding.UTF8.GetBytes(jsonMetadata.ToString())), MetadataPartitionKey)"
299,getsentry_sentry-dotnet,https://github.com/getsentry/sentry-dotnet/commit/bbe4fa9d72b9c08e53b5bc33d07e2d52b2409b4f,https://github.com/getsentry/sentry-dotnet/commit/818e4043303a83f32d554c3e72f1ffd2f3d3c3b3,"Fixes: Identifying Users with OpenTelemetry doesn't work (#2618)

","OpenTelemetry integration throws an exception when Sentry is disabled (#3156)

",,bbe4fa9d72b9c08e53b5bc33d07e2d52b2409b4f,src/Sentry.OpenTelemetry/TracerProviderBuilderExtensions.cs,"(32, 9)",src/Sentry.OpenTelemetry/TracerProviderBuilderExtensions.cs,"(33, 9)",818e4043303a83f32d554c3e72f1ffd2f3d3c3b3,src/Sentry.OpenTelemetry/TracerProviderBuilderExtensions.cs,"(33, 51)",src/Sentry.OpenTelemetry/TracerProviderBuilderExtensions.cs,,return tracerProviderBuilder.AddProcessor<SentrySpanProcessor>();,"return tracerProviderBuilder.AddProcessor(services =>
        {
            List<IOpenTelemetryEnricher> enrichers = new();

            // AspNetCoreEnricher
            var userFactory = services.GetService<ISentryUserFactory>();
            if (userFactory is not null)
            {
                enrichers.Add(new AspNetCoreEnricher(userFactory));
            }

            return new SentrySpanProcessor(SentrySdk.CurrentHub, enrichers);
        });","services =>
        {
            List<IOpenTelemetryEnricher> enrichers = new();

            // AspNetCoreEnricher
            var userFactory = services.GetService<ISentryUserFactory>();
            if (userFactory is not null)
            {
                enrichers.Add(new AspNetCoreEnricher(userFactory));
            }

            var hub = services.GetService<IHub>() ?? SentrySdk.CurrentHub;
            return new SentrySpanProcessor(hub, enrichers);
        }"
300,sebastienros_yessql,https://github.com/sebastienros/yessql/commit/e44959db34d294b9ad174d25a4e1e1213c81acf1,https://github.com/sebastienros/yessql/commit/598b8740ade4ad2f8c698e72541d92f35e38c588,"Adding Where(sql) override with dialects
","Adding session scoped registrations
",,e44959db34d294b9ad174d25a4e1e1213c81acf1,test/YesSql.Tests/CoreTests.cs,"(221, 17)",test/YesSql.Tests/CoreTests.cs,"(221, 17)",598b8740ade4ad2f8c698e72541d92f35e38c588,test/YesSql.Tests/CoreTests.cs,"(290, 77)",test/YesSql.Tests/CoreTests.cs,,"var person = await session.QueryIndex<PersonByName>().Where(""Name = @name"").WithParameter(""name"", ""Bill"").FirstOrDefaultAsync();","var person = await session.QueryIndex<PersonByName>().Where(d => d.QuoteForColumnName(""Name"") + "" = @Name"").WithParameter(""Name"", ""Bill"").FirstOrDefaultAsync();","d => d.QuoteForColumnName(nameof(PersonByName.SomeName)) + "" = @Name"""
301,PoESkillTree_PoESkillTree,https://github.com/PoESkillTree/PoESkillTree/commit/3e4393811a0f1ecca421c3afd3c97c386a2dc4a8,https://github.com/PoESkillTree/PoESkillTree/commit/16e01bac822212c395b3f83b3af39c3435489d2a,"Use new affix and item lists in the main program

- in addition to the refactoring that was necessary, I cleaned all of ViewModel.Items (now Model.Items)
- fix some things from before (mainly that the ""new"" Affixes exist and that applicable Affixes are selected on a finer and more correct level)
- introduce some new bugs, mainly caused by the different Affix naming and influencing implicit calculation
","Fix nullability warning in Model

",,3e4393811a0f1ecca421c3afd3c97c386a2dc4a8,WPFSKillTree/ViewModels/Items/Item.cs,"(51, 69)",WPFSKillTree/Model/Items/Item.cs,"(120, 19)",16e01bac822212c395b3f83b3af39c3435489d2a,WPFSKillTree/Model/Items/Item.cs,"(127, 57)",WPFSKillTree/Model/Items/Item.cs,,"OnPropertyChanged(""HaveKeywords"");","SetProperty(ref _flavourText, value, () => OnPropertyChanged(""HaveFlavourText""));","() => OnPropertyChanged(""HaveFlavourText"")"
